id,difficulty,terrain,date_hidden,favorites
GC1PW4T,4,4,4/9/2009,0
GC1PV2F,2,1.5,4/9/2009,2
GC1PT6G,2,1.5,4/9/2009,1
GC1PRKK,2,1.5,4/9/2009,14
GC1PRG1,1.5,1,4/9/2009,0
GC1PRFK,1.5,1.5,4/9/2009,0
GC1PREN,2.5,4.5,4/9/2009,4
GC1PR7M,2,3,4/9/2009,0
GC1PR75,1.5,3,4/9/2009,65
GC1PR54,2.5,4,4/9/2009,0
GC1PR36,1.5,1.5,4/9/2009,0
GC1PQV5,1,3.5,4/9/2009,30
GC1PQTC,1.5,1.5,4/9/2009,1
GC1PQEB,2.5,4,4/9/2009,2
GC1PRKV,1.5,1.5,4/8/2009,10
GC1PQBV,2,1.5,4/8/2009,2
GC1PQB4,1.5,1.5,4/8/2009,0
GC1PQAC,1.5,1.5,4/8/2009,4
GC1PQ9W,2.5,2,4/8/2009,16
GC1PQ9F,1.5,1.5,4/8/2009,6
GC1PQ8X,1.5,1.5,4/8/2009,1
GC1PQ7K,1,1.5,4/8/2009,1
GC1PQ5M,1,1,4/8/2009,0
GC1PQ52,1.5,1.5,4/8/2009,2
GC1PQ4N,2,3.5,4/8/2009,0
GC1PQ48,1,1,4/8/2009,2
GC1PQ46,1.5,1.5,4/8/2009,0
GC1PQ45,1.5,1.5,4/8/2009,0
GC1PQ3J,2,1.5,4/8/2009,1
GC1PPTZ,2,1.5,4/8/2009,5
GC1PNZ6,1,1.5,4/8/2009,0
GC1PNYH,1,1.5,4/7/2009,0
GC1PNYG,1,1.5,4/7/2009,1
GC1PNM2,3,2.5,4/7/2009,0
GC1PNKA,3,2.5,4/7/2009,1
GC1PNHB,2.5,2.5,4/7/2009,1
GC1PNG6,2,2,4/7/2009,2
GC1PNFC,1.5,1.5,4/7/2009,0
GC1PN99,1,1.5,4/7/2009,7
GC1PN1Z,1.5,1.5,4/7/2009,0
GC1PYAH,1.5,3.5,4/6/2009,1
GC1PMMX,2,2.5,4/6/2009,0
GC1PK4R,1.5,2,4/5/2009,0
GC1PK4H,1.5,2.5,4/5/2009,0
GC1PK4D,1.5,2,4/5/2009,0
GC1PK46,1.5,3,4/5/2009,1
GC1PK3J,1.5,3,4/5/2009,0
GC1PK2Y,1.5,3,4/5/2009,0
GC1PJXH,2,4,4/5/2009,0
GC1PJW2,1,1,4/5/2009,1
GC1PJRX,1.5,2.5,4/5/2009,3
GC1PJRM,3,4.5,4/5/2009,2
GC1PJPP,1.5,1.5,4/5/2009,2
GC1PJPC,2,1.5,4/5/2009,0
GC1PJMX,1.5,1.5,4/5/2009,1
GC1PJKE,1.5,2,4/5/2009,1
GC1PJJW,1.5,3.5,4/5/2009,3
GC1PJD8,1.5,3,4/5/2009,0
GC1PJ6W,2.5,2.5,4/5/2009,1
GC1PJ60,2,2.5,4/5/2009,1
GC1PJ4G,2,2.5,4/5/2009,0
GC1WQND,1,1,4/4/2009,4
GC1PQMN,3,3,4/4/2009,1
GC1PP1K,2,2,4/4/2009,5
GC1PK81,1,1.5,4/4/2009,2
GC1PJVV,1.5,2,4/4/2009,1
GC1PHYD,2,2.5,4/4/2009,7
GC1PHX4,2.5,2.5,4/4/2009,0
GC1PHE4,2.5,1.5,4/4/2009,0
GC1PHD0,1.5,3,4/4/2009,2
GC1PHCC,1.5,3,4/4/2009,3
GC1PHBR,3,2,4/4/2009,0
GC1PH97,1.5,1,4/4/2009,4
GC1PH56,2,2.5,4/4/2009,0
GC1PH4R,2,2.5,4/4/2009,0
GC1PH4K,1.5,2,4/4/2009,0
GC1PH3X,3,4.5,4/4/2009,0
GC1PH1M,3,3,4/4/2009,9
GC1PGYE,1,1.5,4/4/2009,2
GC1PGW6,1.5,2,4/4/2009,0
GC1PGT4,1.5,1.5,4/4/2009,1
GC1PGGC,1.5,1.5,4/4/2009,2
GC1PGCC,1.5,1.5,4/4/2009,10
GC1PG0N,3,3,4/4/2009,20
GC1PF7C,1.5,2.5,4/4/2009,2
GC1PDNM,3,2,4/4/2009,1
GC1P5T0,1,1,4/4/2009,11
GC1N53M,3,1.5,4/4/2009,6
GC4Z7GG,2,2.5,4/3/2009,1
GC1PGG9,2.5,2.5,4/3/2009,0
GC1PG25,1.5,3,4/3/2009,0
GC1PG21,1.5,3,4/3/2009,0
GC1PG1R,1.5,1.5,4/3/2009,0
GC1PG1N,1.5,1.5,4/3/2009,0
GC1PG15,2,1,4/3/2009,21
GC1PG0D,1,1.5,4/3/2009,0
GC1PFYH,1.5,2.5,4/3/2009,0
GC1PFY2,2,3,4/3/2009,0
GC1PFX0,2.5,3.5,4/3/2009,16
GC1PFVY,1,1.5,4/3/2009,0
GC1PFVW,1,1.5,4/3/2009,0
GC1PFVE,1,1.5,4/3/2009,0
GC1PDYW,1,1,4/1/2009,0
GC1PDX0,1.5,3,4/1/2009,19
GC1PDVT,1.5,1.5,4/1/2009,2
GC1PDQ6,2.5,2,4/1/2009,4
GC1PDPK,1.5,3.5,4/1/2009,0
GC1PDPA,2,3.5,4/1/2009,2
GC1PDFF,1.5,1.5,4/1/2009,1
GC1PDE6,1.5,1.5,4/1/2009,2
GC1PD8C,1.5,1.5,4/1/2009,1
GC1PCQR,5,2,4/1/2009,4
GC1PCGX,1.5,2.5,4/1/2009,4
GC1PBBC,4,1.5,4/1/2009,2
GC1NC5X,2,1.5,4/1/2009,17
GC1PCTX,1.5,2,3/31/2009,1
GC1PCRA,2,2,3/31/2009,1
GC1PCQ8,2,3.5,3/31/2009,0
GC1PCN2,2,1.5,3/31/2009,11
GC1PCGK,2,2,3/31/2009,40
GC1PCGE,1.5,2,3/31/2009,0
GC1PCG4,1.5,1.5,3/31/2009,0
GC1PCG2,4,1,3/31/2009,33
GC1PBWV,1.5,1.5,3/31/2009,0
GC1P9YF,3.5,1.5,3/31/2009,6
GC1PBMN,1.5,1.5,3/30/2009,3
GC1PBMC,1.5,1.5,3/30/2009,0
GC1PBMA,2,1.5,3/30/2009,0
GC1PBKC,1.5,1.5,3/30/2009,2
GC1PBHQ,2.5,1.5,3/30/2009,1
GC1PBGB,1.5,2.5,3/30/2009,0
GC1PB6H,2,3.5,3/30/2009,0
GC1PB5X,2,3.5,3/30/2009,0
GC1PB3Z,2.5,2.5,3/30/2009,2
GC1PAHZ,2,2.5,3/30/2009,5
GC1PDXJ,2,3.5,3/29/2009,0
GC1PC0C,4,3,3/29/2009,3
GC1PAJX,2,1.5,3/29/2009,3
GC1PAH0,2,2,3/29/2009,0
GC1PAGV,2,2,3/29/2009,0
GC1PAFR,1.5,2,3/29/2009,0
GC1PAEG,3,3,3/29/2009,1
GC1PAC7,2,2.5,3/29/2009,27
GC1PAC3,2,3.5,3/29/2009,0
GC1PAB1,2,3,3/29/2009,3
GC1PA92,1.5,3,3/29/2009,0
GC1PA7M,2,1,3/29/2009,1
GC1PA62,2,2.5,3/29/2009,5
GC1P9T5,1.5,1.5,3/29/2009,3
GC1P9RA,1.5,1.5,3/29/2009,4
GC1P9QQ,1.5,1.5,3/29/2009,13
GC1P9FR,1,1.5,3/29/2009,4
GC1P96C,1.5,1.5,3/29/2009,0
GC1P8T5,1.5,4,3/29/2009,5
GC1NZD5,2,2.5,3/29/2009,5
GC1PDX7,2,4,3/28/2009,0
GC1PD2P,1,2.5,3/28/2009,4
GC1PD2A,2,2.5,3/28/2009,8
GC1PCJ2,2,2,3/28/2009,20
GC1PBXR,1.5,1.5,3/28/2009,1
GC1PBNP,1.5,1.5,3/28/2009,6
GC1PBEP,2,4,3/28/2009,2
GC1PAFA,2,3.5,3/28/2009,0
GC1PA43,3,3.5,3/28/2009,0
GC1P9T9,2,2,3/28/2009,1
GC1P9NH,1.5,1,3/28/2009,0
GC1P8TC,1.5,1.5,3/28/2009,4
GC1P8T0,1,4,3/28/2009,0
GC1P8N4,2.5,2.5,3/28/2009,0
GC1P8FT,2,1,3/28/2009,1
GC1P8BM,1.5,1.5,3/28/2009,0
GC1P89C,4,1,3/28/2009,12
GC1P879,3,3.5,3/28/2009,2
GC1P862,1.5,1.5,3/28/2009,10
GC1P85Z,3,4,3/28/2009,2
GC1P85J,3,4.5,3/28/2009,1
GC1P850,2.5,3,3/28/2009,2
GC1P82X,4,2,3/28/2009,13
GC1P80Z,1.5,1.5,3/28/2009,2
GC1P7P4,2.5,4,3/28/2009,5
GC1P7GR,1,1.5,3/28/2009,9
GC1P7DX,2,2.5,3/28/2009,7
GC1P7DN,2,2.5,3/28/2009,2
GC1P7DE,2,1.5,3/28/2009,1
GC1P55E,1.5,5,3/28/2009,2
GC1NAVJ,2,3.5,3/28/2009,0
GC1NATV,2,3.5,3/28/2009,3
GC1MJ8Q,2,2,3/28/2009,3
GC1MJ5Z,1.5,1.5,3/28/2009,0
GC1MJ5Q,1.5,1.5,3/28/2009,0
GC1MJ5K,2,1.5,3/28/2009,1
GC1MJ4Q,2.5,3,3/28/2009,1
GC1MHKX,1.5,1.5,3/28/2009,0
GC1MHKT,1.5,1.5,3/28/2009,0
GC1MH9R,1.5,3,3/28/2009,11
GC1MGK3,1.5,2.5,3/28/2009,2
GC1MGFM,1.5,1.5,3/28/2009,0
GC1MGEZ,2,1.5,3/28/2009,29
GC1MGCB,1.5,3,3/28/2009,9
GC1MGAF,1.5,1.5,3/28/2009,9
GC1PBD2,2,4,3/27/2009,0
GC1P796,2.5,2,3/27/2009,1
GC1P773,2,2,3/27/2009,22
GC1P765,1.5,3,3/27/2009,2
GC1P75Q,1.5,2.5,3/27/2009,1
GC1P72P,2,4,3/27/2009,0
GC1P71X,2.5,3.5,3/27/2009,3
GC1P6Y1,1.5,1,3/27/2009,1
GC1P6VK,1.5,1.5,3/27/2009,0
GC1P6VE,1.5,1.5,3/27/2009,0
GC1P6V5,1.5,2,3/27/2009,0
GC1P5CC,2,1.5,3/27/2009,0
GC1MJ5B,1.5,1.5,3/27/2009,0
GC1MH9X,1.5,2,3/27/2009,1
GC1HZEW,1.5,2,3/27/2009,0
GC1P6Q6,3,4,3/26/2009,2
GC1P65W,2,2.5,3/26/2009,12
GC1P651,1.5,3,3/26/2009,0
GC1P650,1.5,1.5,3/26/2009,1
GC1P64F,1.5,2.5,3/26/2009,1
GC1P614,1.5,2,3/26/2009,2
GC1P5VZ,3,3.5,3/26/2009,1
GC1MH9Q,1.5,1.5,3/26/2009,0
GC1MGF5,1.5,1.5,3/26/2009,1
GC1P776,1,1.5,3/25/2009,2
GC1P5DJ,1,4,3/25/2009,7
GC1P5D0,1.5,2.5,3/25/2009,3
GC1P5CZ,1.5,2.5,3/25/2009,11
GC1P5CP,2.5,2,3/25/2009,20
GC1P594,1.5,1.5,3/25/2009,1
GC1P53V,2,2.5,3/25/2009,0
GC1P53H,2,2.5,3/25/2009,0
GC1P539,2,2.5,3/25/2009,0
GC1P532,2.5,3,3/25/2009,1
GC1P52W,2.5,2.5,3/25/2009,2
GC1P52G,2,2.5,3/25/2009,1
GC1P4Q8,1,1,3/25/2009,0
GC1MGFB,2,2,3/25/2009,0
GCY1C7,4.5,5,3/25/2009,4
GC1Q6G8,1.5,2,3/24/2009,12
GC1PCQY,2,1.5,3/24/2009,5
GC1P4CA,1.5,1.5,3/24/2009,1
GC1P4AY,1.5,2.5,3/24/2009,26
GC1P4A6,1.5,1.5,3/24/2009,2
GC1P492,2,2,3/24/2009,0
GC1P48C,1,2,3/24/2009,4
GC1P44J,1.5,2,3/24/2009,2
GC1P42C,1.5,2,3/24/2009,0
GC1P39P,2.5,1.5,3/24/2009,3
GC1MH9M,2,2.5,3/24/2009,8
GC1P4DE,3.5,1.5,3/23/2009,2
GC1P4CY,3,2,3/23/2009,0
GC1P373,1.5,2.5,3/23/2009,0
GC1P36D,1.5,3,3/23/2009,0
GC1P34Z,1.5,3.5,3/23/2009,0
GC1P340,1.5,2.5,3/23/2009,0
GC1P33Y,2,3,3/23/2009,0
GC1P33B,2.5,1,3/23/2009,11
GC1P2X1,1.5,2,3/23/2009,3
GC1P2Q2,2.5,2,3/23/2009,9
GC1P2MW,1.5,2.5,3/23/2009,1
GC1P2D8,1.5,1,3/23/2009,12
GC1NT6F,3,1.5,3/23/2009,13
GC1P2NK,2,1.5,3/22/2009,1
GC1P2DJ,2,3.5,3/22/2009,4
GC1P21V,1.5,2,3/22/2009,0
GC1P1YF,2,1.5,3/22/2009,2
GC1P1JT,2,2,3/22/2009,0
GC1P1JB,1.5,2,3/22/2009,0
GC1P1E6,2,1.5,3/22/2009,3
GC1P133,1.5,2,3/22/2009,0
GC1P0Z7,2,1.5,3/22/2009,17
GC1P0FW,1.5,3,3/22/2009,1
GC1NZDM,3.5,1,3/22/2009,11
GC1QRCN,2.5,2.5,3/21/2009,1
GC1PHD1,2,2,3/21/2009,1
GC1P359,1.5,2.5,3/21/2009,0
GC1P2XR,2,2.5,3/21/2009,1
GC1P1TE,1.5,1.5,3/21/2009,1
GC1P14P,1.5,1.5,3/21/2009,23
GC1P120,1.5,2.5,3/21/2009,0
GC1P0W4,3,4,3/21/2009,9
GC1P0TY,1,5,3/21/2009,11
GC1P0TN,3,4.5,3/21/2009,5
GC1P0RB,2.5,2.5,3/21/2009,0
GC1P09H,1.5,1.5,3/21/2009,2
GC1P09G,3,2,3/21/2009,47
GC1P08M,2,2,3/21/2009,5
GC1P08C,2,2,3/21/2009,0
GC1P087,1,1,3/21/2009,3
GC1P06Z,2,1.5,3/21/2009,4
GC1P06G,2.5,3,3/21/2009,0
GC1P06A,2,2,3/21/2009,0
GC1P05Z,1.5,2,3/21/2009,0
GC1P04Z,2,2.5,3/21/2009,5
GC1NZWZ,2.5,2,3/21/2009,3
GC1NZR7,2,2,3/21/2009,0
GC1NZQR,1.5,1.5,3/21/2009,1
GC1NZK3,2,1,3/21/2009,1
GC1NZF2,2,3.5,3/21/2009,0
GC1NZ27,2.5,2,3/21/2009,22
GCZNPZ,1.5,2.5,3/21/2009,2
GCZNPY,1.5,4.5,3/21/2009,2
GCZNPV,2,3,3/21/2009,2
GCZNPR,2,3.5,3/21/2009,1
GCZNPA,2,4,3/21/2009,3
GC1P263,1,1,3/20/2009,0
GC1NZ55,2,3,3/20/2009,2
GC1NZ4E,2,2,3/20/2009,0
GC1NZ37,2,2,3/20/2009,43
GC1NYNF,3.5,1.5,3/20/2009,1
GC1NYMT,3,3,3/20/2009,2
GC1NYM7,3.5,1,3/20/2009,4
GC1NYM6,2,1.5,3/20/2009,0
GC1NYKG,1.5,2.5,3/20/2009,0
GC1NYKC,2,1.5,3/20/2009,1
GC1NYJX,1.5,1,3/20/2009,1
GC1NYJ3,2,2,3/20/2009,0
GC1NYHQ,1,1.5,3/20/2009,0
GC1NYGX,2.5,3.5,3/20/2009,4
GC1NYFT,2.5,2,3/20/2009,0
GC1NYDV,2.5,1,3/20/2009,8
GC1NY8E,3,4,3/20/2009,8
GC1NY6R,2.5,1.5,3/20/2009,1
GC1NXWZ,1,3.5,3/20/2009,3
GC1NXAQ,3.5,2,3/19/2009,0
GC1NX2G,1.5,2,3/19/2009,2
GC1NWZ0,2.5,3.5,3/19/2009,0
GC1NWYX,2,3,3/19/2009,0
GC1NWYR,2,2.5,3/19/2009,0
GC1NWYN,2,2,3/19/2009,0
GC1NWYJ,2,2,3/19/2009,2
GC1NWYB,1.5,2,3/19/2009,0
GC1NWYA,2,1.5,3/19/2009,38
GC1NWY9,2,2,3/19/2009,0
GC1NWY6,2,2,3/19/2009,0
GC1NWXW,2,2,3/19/2009,0
GC1NWXR,2,2,3/19/2009,0
GC1NWGA,1.5,2,3/18/2009,1
GC1NWC1,2,2.5,3/18/2009,1
GC1NWAX,2,1.5,3/18/2009,6
GC1NVYJ,1,1.5,3/18/2009,1
GC1NVKG,1.5,1.5,3/18/2009,5
GC1NVA0,1.5,1.5,3/18/2009,0
GC1NV89,1.5,3,3/17/2009,1
GC1NV70,2,3.5,3/17/2009,1
GC1NV6Z,2,2,3/17/2009,0
GC1NV62,3,1.5,3/17/2009,10
GC1NV5W,1.5,1.5,3/17/2009,0
GC1NV3X,2,1.5,3/17/2009,15
GC1NV1T,2.5,4,3/17/2009,3
GC1NV1N,3,1.5,3/17/2009,0
GC1NV1A,3,3.5,3/17/2009,2
GC1NTWV,3,3.5,3/17/2009,0
GC1NTWF,2,4,3/17/2009,0
GC1NTHZ,2.5,1.5,3/17/2009,13
GC1NT5V,2.5,4,3/16/2009,1
GC1NT43,1.5,2.5,3/16/2009,15
GC1NT3Z,1.5,2.5,3/16/2009,2
GC1NT3V,1.5,1.5,3/16/2009,4
GC1NT3Q,2,1.5,3/16/2009,26
GC1NT0J,2,1.5,3/16/2009,9
GC1NRYF,1.5,1.5,3/16/2009,1
GC1NRJT,3,1,3/16/2009,3
GC1NRE6,1,1,3/16/2009,0
GC1NRE3,1,1,3/16/2009,0
GC1NR4R,1,1.5,3/16/2009,0
GC1NR46,1.5,1.5,3/16/2009,0
GC1P8R9,2,2.5,3/15/2009,2
GC1NTX1,1,3,3/15/2009,4
GC1NTC6,3,3,3/15/2009,17
GC1NT36,2,3.5,3/15/2009,3
GC1NT2M,2,3.5,3/15/2009,0
GC1NT1Q,3,3.5,3/15/2009,0
GC1NRMC,3,3.5,3/15/2009,3
GC1NR1X,1.5,2,3/15/2009,6
GC1NR1Q,1.5,1.5,3/15/2009,0
GC1NR1P,2,4,3/15/2009,1
GC1NR0H,1.5,1.5,3/15/2009,0
GC1NQY8,2.5,3,3/15/2009,0
GC1NQW6,1.5,1.5,3/15/2009,1
GC1NQPT,1.5,3.5,3/15/2009,1
GC1NQP3,2,3,3/15/2009,1
GC1NQNH,2,3,3/15/2009,0
GC1NQN9,2,2,3/15/2009,1
GC1NQK0,1.5,2.5,3/15/2009,2
GC1NQGA,1.5,2,3/15/2009,4
GC1NQG6,1.5,2.5,3/15/2009,1
GC1NQBD,2.5,1.5,3/15/2009,24
GC1NQ7B,2.5,4.5,3/15/2009,5
GC1NPWA,1,1,3/15/2009,1
GC1NPW4,2,2.5,3/15/2009,0
GC1NPVG,2,3,3/15/2009,2
GC1NPTY,1.5,2,3/15/2009,1
GC1NP8D,2,1.5,3/15/2009,0
GC1NP8C,1.5,1.5,3/15/2009,2
GC1NP88,1.5,2,3/15/2009,0
GC1NP7Z,1.5,2,3/15/2009,5
GC1NP7W,2,2,3/15/2009,6
GC1NP7V,2,2,3/15/2009,1
GC1NP7M,1.5,2,3/15/2009,2
GC1NP7F,3,2,3/15/2009,6
GC1MW4G,4.5,2.5,3/15/2009,0
GC1P4Z6,2.5,3,3/14/2009,0
GC1NY6A,2.5,4,3/14/2009,4
GC1NY66,2.5,4,3/14/2009,2
GC1NY5X,2.5,4,3/14/2009,1
GC1NY5Q,2.5,4,3/14/2009,1
GC1NY5N,2.5,4,3/14/2009,0
GC1NY5J,2.5,4,3/14/2009,0
GC1NY5E,2.5,4,3/14/2009,1
GC1NY5B,2.5,4,3/14/2009,0
GC1NY57,2,4,3/14/2009,1
GC1NY4Z,2.5,4,3/14/2009,1
GC1NY4T,3,4,3/14/2009,1
GC1NY4N,2.5,4,3/14/2009,1
GC1NY4D,2.5,4,3/14/2009,1
GC1NY3R,2.5,4,3/14/2009,1
GC1NY0E,2.5,2,3/14/2009,2
GC1NWZE,2,3.5,3/14/2009,1
GC1NW3P,1.5,3.5,3/14/2009,0
GC1NW34,2,3,3/14/2009,1
GC1NW2J,2,3,3/14/2009,0
GC1NPMQ,2,3.5,3/14/2009,0
GC1NP8H,2,2,3/14/2009,0
GC1NP89,2,2,3/14/2009,0
GC1NP87,3,2,3/14/2009,0
GC1NP7E,2,3.5,3/14/2009,0
GC1NP7C,1.5,2,3/14/2009,1
GC1NP4G,1.5,1.5,3/14/2009,1
GC1NP4B,1.5,1.5,3/14/2009,0
GC1NP40,2,1.5,3/14/2009,0
GC1NP3V,1.5,3,3/14/2009,1
GC1NP3H,1.5,1.5,3/14/2009,6
GC1NP3F,1.5,2,3/14/2009,0
GC1NP2W,2.5,3,3/14/2009,1
GC1NP2E,1.5,2,3/14/2009,1
GC1NP28,2,1.5,3/14/2009,1
GC1NP0G,1.5,1.5,3/14/2009,0
GC1NP0B,1.5,1.5,3/14/2009,3
GC1NNYR,1,1,3/14/2009,0
GC1NNYF,2.5,4,3/14/2009,1
GC1NNYE,1.5,3.5,3/14/2009,0
GC1NNF1,1,2.5,3/14/2009,0
GC1NMWY,3.5,1,3/14/2009,15
GC1NMR6,2,1,3/14/2009,20
GC1NGZC,1.5,1.5,3/14/2009,0
GC1HWKG,1.5,2,3/14/2009,12
GC1NMWF,3,2,3/13/2009,2
GC1NMT7,2,3,3/13/2009,2
GC1NMR9,1.5,1.5,3/13/2009,1
GC1NMGM,4,1.5,3/13/2009,17
GC1NM6C,3,1,3/13/2009,3
GC1NGP4,4.5,2,3/13/2009,0
GC1NKW1,2,1.5,3/12/2009,0
GC1NKVP,1.5,2.5,3/12/2009,0
GC1NKV5,1,2,3/12/2009,0
GC1NKT9,1.5,2,3/12/2009,0
GC1NKT5,1,2,3/12/2009,0
GC1NKRN,4,4,3/12/2009,5
GC1NKHE,2,3.5,3/12/2009,0
GC1NKH3,2,3.5,3/12/2009,2
GC1NH9H,3.5,1.5,3/10/2009,5
GC1MKQ3,2,1.5,3/10/2009,0
GC1M7X0,2,1.5,3/10/2009,1
GC1NKNY,3,1.5,3/9/2009,3
GC1NHZX,3,2,3/9/2009,3
GC1NHZJ,3,2,3/9/2009,3
GC1NHZ5,3,2,3/9/2009,3
GC1NH33,4,1,3/9/2009,18
GC1NH2A,1.5,1.5,3/9/2009,4
GC1NH0E,1.5,2,3/9/2009,4
GC1NGZF,1,1,3/9/2009,0
GC1NGXN,1.5,1.5,3/9/2009,0
GC1NGV8,1.5,3.5,3/9/2009,2
GC1NGQC,2,1,3/9/2009,0
GC1NGEX,1.5,2.5,3/9/2009,1
GC1NG7D,1,1,3/9/2009,0
GC1NG70,1.5,1.5,3/9/2009,0
GC1NK09,1.5,4,3/8/2009,3
GC1NH3G,1,1.5,3/8/2009,0
GC1NH34,1,1.5,3/8/2009,0
GC1NH28,1,2,3/8/2009,0
GC1NGAD,1.5,2.5,3/8/2009,1
GC1NG45,3,3,3/8/2009,3
GC1NG44,3,3.5,3/8/2009,12
GC1NG42,1.5,2,3/8/2009,4
GC1NG2T,1.5,5,3/8/2009,2
GC1NG2B,2,3,3/8/2009,12
GC1NG27,2,1.5,3/8/2009,2
GC1NG26,2.5,2.5,3/8/2009,5
GC1NG1Z,4,4,3/8/2009,6
GC1NG1V,1.5,3.5,3/8/2009,3
GC1NG1Q,2,3.5,3/8/2009,1
GC1NG1M,1.5,3,3/8/2009,1
GC1NG1C,2,2.5,3/8/2009,8
GC1NG18,1.5,3.5,3/8/2009,2
GC1NFZP,2.5,1,3/8/2009,0
GC1NFVV,1.5,3,3/8/2009,2
GC1NFVP,1.5,2,3/8/2009,0
GC1NFVF,1.5,1.5,3/8/2009,1
GC1NFTJ,2,1.5,3/8/2009,0
GC1NFTD,2,1.5,3/8/2009,3
GC1NFQ2,2,3,3/8/2009,2
GC1NFPF,2,1,3/8/2009,1
GC1NFPC,1.5,2,3/8/2009,2
GC1NFP5,1.5,1.5,3/8/2009,0
GC1NFNR,1.5,1.5,3/8/2009,5
GC1NFND,1.5,2.5,3/8/2009,2
GC1NFN8,2,2.5,3/8/2009,20
GC1NFN7,1,1,3/8/2009,0
GC1NFME,1,1.5,3/8/2009,1
GC1NFGF,1,1,3/8/2009,0
GC1NFFX,2,2.5,3/8/2009,10
GC1NFFM,1,1.5,3/8/2009,0
GC1NFF4,2,2.5,3/8/2009,5
GC1NFEM,1,1.5,3/8/2009,0
GC1NFE8,1,1.5,3/8/2009,0
GC1NFD6,1,1.5,3/8/2009,0
GC1NFD2,1,1.5,3/8/2009,0
GC1NFCF,1.5,1.5,3/8/2009,0
GC1NFC0,1,1.5,3/8/2009,0
GC1NFBK,1.5,3,3/8/2009,3
GC1NFA4,1.5,3,3/8/2009,1
GC1NF9F,1.5,3,3/8/2009,1
GC1NF71,1.5,3,3/8/2009,1
GC1NF5H,2,3,3/8/2009,1
GC1NF0J,1.5,3.5,3/8/2009,0
GC1NF0H,1.5,3.5,3/8/2009,0
GC1NET7,1,1.5,3/8/2009,2
GC1NE0T,2,3,3/8/2009,1
GC1N4R1,2.5,2.5,3/8/2009,15
GC1P4DK,5,2,3/7/2009,7
GC1NT6H,2,4.5,3/7/2009,5
GC1NF37,3.5,1.5,3/7/2009,1
GC1NEZ2,3,4.5,3/7/2009,0
GC1NEYR,2.5,4.5,3/7/2009,1
GC1NEY5,2,3,3/7/2009,7
GC1NEA8,1.5,1.5,3/7/2009,1
GC1NE7B,2,2,3/7/2009,0
GC1NE79,1.5,3,3/7/2009,2
GC1NE6Y,1.5,2,3/7/2009,1
GC1NE6V,2.5,1,3/7/2009,0
GC1NE5X,1.5,1.5,3/7/2009,0
GC1NE44,1.5,2,3/7/2009,2
GC1NE3D,2,4,3/7/2009,0
GC1NE23,1,1.5,3/7/2009,25
GC1NE1R,1,3,3/7/2009,13
GC1NDWA,1.5,3,3/7/2009,0
GC1NDTK,1.5,1,3/7/2009,3
GC1NDT7,1,1,3/7/2009,0
GC1NDRZ,1,1,3/7/2009,0
GC1NDR6,1,1,3/7/2009,0
GC1NDQP,1.5,1.5,3/7/2009,2
GC1NDQN,2,2.5,3/7/2009,0
GC1NDPP,2.5,3.5,3/7/2009,0
GC1NDPA,2,2.5,3/7/2009,0
GC1NDNC,2,4,3/7/2009,0
GC1HQEA,1.5,1.5,3/7/2009,2
GC1EXF4,2,3.5,3/7/2009,0
GC1NX6C,2,3,3/6/2009,4
GC1ND62,2,2,3/6/2009,58
GC1NBQ5,1.5,2,3/5/2009,0
GC1NBNH,2.5,1.5,3/5/2009,1
GC1NBNE,1,1,3/5/2009,35
GC1NBJ4,2,1,3/5/2009,1
GC1NBD7,2,3,3/5/2009,0
GC1MPAA,1.5,1,3/5/2009,2
GC1NAMR,1,1,3/4/2009,16
GC1NCXV,2,2,3/3/2009,0
GC1NCXP,2,3,3/3/2009,0
GC1NCXN,2,3,3/3/2009,0
GC1NCXG,2,3,3/3/2009,0
GC1NCX2,2,2.5,3/3/2009,1
GC1NB04,1.5,1.5,3/3/2009,0
GC1NA4J,1.5,1.5,3/3/2009,0
GC1NA43,1.5,1.5,3/3/2009,1
GC1NA3V,1,1.5,3/3/2009,2
GC1N9Z8,2,2,3/3/2009,14
GC1N9YT,2,1,3/3/2009,2
GC1N9QZ,3,1.5,3/3/2009,5
GC1N97F,3,3,3/2/2009,1
GC1N974,1.5,2,3/2/2009,10
GC1N96X,2.5,1,3/2/2009,11
GC1N96N,1.5,1.5,3/2/2009,0
GC1N96H,2,2,3/2/2009,0
GC1N96B,1,1,3/2/2009,3
GC1N91T,1.5,1.5,3/2/2009,1
GC1N8XX,3,1,3/2/2009,17
GC1N8XT,2.5,2.5,3/2/2009,1
GC1N8W8,1.5,1,3/2/2009,6
GC1N8W7,1,2.5,3/2/2009,0
GC1N8QX,2,2,3/2/2009,1
GC1NKBP,2,2,3/1/2009,0
GC1N8V0,4,1.5,3/1/2009,5
GC1N8RN,1.5,1.5,3/1/2009,1
GC1N8R9,4,1.5,3/1/2009,8
GC1N8FK,2,4,3/1/2009,3
GC1N88K,2,2,3/1/2009,0
GC1N84C,1.5,1.5,3/1/2009,1
GC1N7WJ,2,1.5,3/1/2009,1
GC1N7W2,1.5,2.5,3/1/2009,1
GC1N7VE,1.5,3,3/1/2009,0
GC1N7RT,1.5,3.5,3/1/2009,0
GC1N7RF,2.5,1.5,3/1/2009,1
GC1N7R6,1.5,3.5,3/1/2009,1
GC1N7PQ,1,3.5,3/1/2009,2
GC1N7N5,1.5,3.5,3/1/2009,3
