id,difficulty,terrain,date_hidden,favorites
GC4T8RF,2,2,11/17/2013,0
GC4T8QQ,2,2,11/17/2013,0
GC4T8PT,1.5,1.5,11/17/2013,1
GC4TAEZ,1.5,1.5,11/16/2013,5
GC4TAEX,1.5,1.5,11/16/2013,1
GC4TAER,1.5,1.5,11/16/2013,3
GC4TAEJ,1.5,1.5,11/16/2013,0
GC4TAEG,1.5,1.5,11/16/2013,1
GC4TAEB,1.5,1.5,11/16/2013,0
GC4TAE7,1.5,1.5,11/16/2013,0
GC4TADR,1.5,1.5,11/16/2013,0
GC4TADN,1.5,1.5,11/16/2013,0
GC4TADF,1.5,1.5,11/16/2013,0
GC4TADD,1.5,1.5,11/16/2013,0
GC4TAD7,1.5,1.5,11/16/2013,0
GC4TAD3,1.5,1.5,11/16/2013,0
GC4TACY,1.5,1.5,11/16/2013,1
GC4TACX,1.5,1.5,11/16/2013,0
GC4TACW,1.5,1.5,11/16/2013,2
GC4TACQ,1.5,1.5,11/16/2013,2
GC4TACM,1.5,1.5,11/16/2013,1
GC4TACF,1.5,1.5,11/16/2013,0
GC4TACB,1.5,1.5,11/16/2013,0
GC4TAC7,1.5,1.5,11/16/2013,0
GC4TAC3,1.5,1.5,11/16/2013,5
GC4TABY,1.5,1.5,11/16/2013,2
GC4T6CC,2,1,11/16/2013,0
GC4T6BE,3,3,11/16/2013,0
GC4T5AJ,2,1.5,11/16/2013,4
GC4T3QD,2.5,4,11/15/2013,0
GC4T3PW,2.5,2.5,11/15/2013,0
GC4T3PP,2.5,2.5,11/15/2013,0
GC4T3PD,2.5,2.5,11/15/2013,0
GC4T3NJ,2.5,2.5,11/15/2013,0
GC4T3MT,2.5,2.5,11/15/2013,0
GC4T3M5,2.5,2.5,11/15/2013,0
GC4T3KP,2.5,2.5,11/15/2013,2
GC4T5NQ,1.5,4.5,11/14/2013,1
GC4T5N9,1.5,4.5,11/14/2013,1
GC4T5N4,1.5,4.5,11/14/2013,0
GC4T5MM,1.5,4.5,11/14/2013,0
GC4T5M7,1.5,3.5,11/14/2013,0
GC4T2YW,1.5,2,11/14/2013,4
GC4T1ZQ,2.5,3,11/13/2013,3
GC4T1H6,1.5,1.5,11/13/2013,0
GC4RZM1,2,4.5,11/12/2013,0
GC4RZKN,2,1.5,11/12/2013,0
GC4RY7T,2,3.5,11/12/2013,0
GC4RY72,2.5,2.5,11/12/2013,0
GC4R4NQ,2,2.5,11/12/2013,0
GC4R4MF,2.5,3,11/12/2013,0
GC4QY7Q,2,2,11/12/2013,0
GC4NV0Q,1.5,2.5,11/12/2013,1
GC4NHEH,1.5,1.5,11/12/2013,1
GC4M4RR,1.5,2.5,11/12/2013,1
GC4M4RP,2.5,2.5,11/12/2013,0
GC4KCC3,4.5,4.5,11/12/2013,0
GC4GZCG,2.5,2.5,11/12/2013,0
GC4RYZE,2,3.5,11/11/2013,2
GC4RYZ8,2.5,1.5,11/11/2013,21
GC4RYYJ,2.5,3.5,11/11/2013,6
GC4X323,2,2,11/10/2013,1
GC4X320,2.5,2.5,11/10/2013,2
GC4RWDB,3,3,11/10/2013,2
GC4RT79,1.5,4,11/9/2013,1
GC42V0Y,2.5,2.5,11/9/2013,0
GC4RQV1,3,3,11/8/2013,0
GC4RPEF,1.5,2.5,11/7/2013,0
GC4RPBG,3,1,11/7/2013,0
GC4RPA7,2,1.5,11/7/2013,1
GC4RMP5,1.5,1.5,11/6/2013,0
GC413GW,2,2,11/5/2013,3
GC4RHFK,3,1.5,11/4/2013,3
GC4RER9,2,3,11/3/2013,1
GC4RFYP,3,3,11/2/2013,1
GC4RFVP,1,2.5,11/2/2013,4
GC4RD98,3,4,11/2/2013,1
GC4RD4Y,2.5,1.5,11/2/2013,3
GC4RCYW,1.5,1.5,11/2/2013,8
GC4RKJT,5,1.5,11/1/2013,9
GC4RBQ0,1.5,3,11/1/2013,0
GC4RBK2,2,1.5,11/1/2013,10
GC4RBH0,2.5,1.5,11/1/2013,6
GC4RBE1,5,1,11/1/2013,15
GC4RAQY,4,4,11/1/2013,1
GC39FYP,2.5,1.5,11/1/2013,10
GC4R9W9,2,1.5,10/31/2013,2
GC4R98W,2.5,2.5,10/31/2013,0
GC4R8NA,3,3,10/30/2013,5
GC4R86B,2,2,10/30/2013,3
GC4R6ZP,1.5,1.5,10/29/2013,1
GC4R6ZM,1.5,1.5,10/29/2013,0
GC4R6ZJ,1.5,2,10/29/2013,0
GC4R6ZG,1.5,1.5,10/29/2013,1
GC4R6ZE,1.5,1.5,10/29/2013,0
GC4R6ZB,1.5,1.5,10/29/2013,0
GC4R6Z8,1.5,1.5,10/29/2013,0
GC4R6Z3,1.5,1.5,10/29/2013,0
GC4R6Z1,1.5,1.5,10/29/2013,1
GC4R6YY,1.5,1.5,10/29/2013,1
GC4R6YX,1.5,1.5,10/29/2013,0
GC4Y2VR,2,2,10/28/2013,5
GC4R5C3,1.5,1.5,10/28/2013,0
GC4R5BN,1.5,1.5,10/28/2013,0
GC4R5BF,1.5,1.5,10/28/2013,0
GC4R5B9,1.5,1.5,10/28/2013,0
GC4R5B5,1.5,1.5,10/28/2013,9
GC4R5AX,1.5,1.5,10/28/2013,0
GC4R5AT,1.5,1.5,10/28/2013,1
GC4R5AM,1.5,1.5,10/28/2013,1
GC4R5AG,1.5,1.5,10/28/2013,0
GC4R5AD,1.5,1.5,10/28/2013,1
GC4R57A,1,1.5,10/28/2013,0
GC4R53X,2.5,2,10/28/2013,2
GC4R4V7,2,2,10/28/2013,3
GC4R4TK,2,2,10/28/2013,7
GC4R97Z,2,3.5,10/27/2013,5
GC4R5G3,4.5,1.5,10/27/2013,8
GC4R33T,2.5,3,10/27/2013,3
GC4R2B3,1.5,2,10/27/2013,0
GC4R2AT,1.5,2.5,10/27/2013,3
GC4REMC,2,3,10/26/2013,0
GC4RDHW,2.5,2.5,10/26/2013,0
GC4R5WR,2,3,10/26/2013,0
GC4R4VA,3,1.5,10/26/2013,3
GC4R4J4,1.5,4.5,10/26/2013,2
GC4R4ET,1.5,2.5,10/26/2013,3
GC4R2DX,1,1.5,10/26/2013,1
GC4R0XN,2,2,10/26/2013,2
GC4R0MN,1.5,1.5,10/26/2013,0
GC4R0J6,2.5,2.5,10/26/2013,0
GC4R0HF,2,2.5,10/26/2013,0
GC413GQ,2,2,10/26/2013,3
GC39FYR,2,2.5,10/26/2013,4
GC4QYN7,3,1.5,10/25/2013,1
GC4QY79,2,1.5,10/25/2013,2
GC4QY6N,2,2,10/25/2013,2
GC4QY63,2,2,10/25/2013,2
GC4QY52,2,2,10/25/2013,1
GC4QY4G,2,2,10/25/2013,3
GC4QY42,2,2,10/25/2013,1
GC4QY3M,2,2,10/25/2013,0
GC4QVF8,1.5,1.5,10/23/2013,1
GC4QVF5,1.5,1.5,10/23/2013,0
GC4QVF0,1.5,1.5,10/23/2013,0
GC4QVEZ,2,2,10/23/2013,0
GC4QVEY,1.5,1.5,10/23/2013,0
GC4QVEW,1.5,1.5,10/23/2013,0
GC4QVEQ,2,2.5,10/23/2013,2
GC4QVEN,1.5,1.5,10/23/2013,0
GC4QVED,1.5,1.5,10/23/2013,1
GC4QVEB,1.5,1.5,10/23/2013,0
GC4QVE7,1.5,1.5,10/23/2013,0
GC4QVE5,1.5,1.5,10/23/2013,1
GC4QVE1,1.5,1.5,10/23/2013,0
GC4QVDY,1.5,1.5,10/23/2013,0
GC4QVDT,1.5,1.5,10/23/2013,0
GC4QVDD,1.5,1.5,10/23/2013,1
GC4QVD8,1.5,1.5,10/23/2013,1
GC4QVD3,1,2,10/23/2013,0
GC4QVCG,5,2,10/23/2013,7
GC4QV9Z,2.5,2,10/23/2013,1
GC4QV96,1.5,1.5,10/23/2013,0
GC4QRK8,1.5,1.5,10/22/2013,1
GC4QRK4,1.5,1.5,10/22/2013,2
GC4QRJZ,1.5,1.5,10/22/2013,1
GC4QRJR,1.5,1.5,10/22/2013,1
GC4QRJK,1.5,1.5,10/22/2013,1
GC4QRJH,1.5,1.5,10/22/2013,1
GC4QRJC,1.5,1.5,10/22/2013,1
GC4QRJ8,1.5,1.5,10/22/2013,1
GC4QRJ4,1.5,1.5,10/22/2013,0
GC4QRJ1,1.5,1.5,10/22/2013,1
GC4QRHT,1.5,1.5,10/22/2013,1
GC4QRHM,1.5,1.5,10/22/2013,1
GC4QQWA,4,2.5,10/22/2013,3
GC4QQV8,2.5,4,10/22/2013,2
GC4QQT7,2.5,4.5,10/22/2013,2
GC4QPQY,2.5,3,10/21/2013,1
GC4QPPE,1.5,1.5,10/21/2013,1
GC4QPPA,1.5,1.5,10/21/2013,0
GC4QPNY,1.5,1.5,10/21/2013,0
GC4QPNM,1.5,1.5,10/21/2013,2
GC4QPNC,1.5,1.5,10/21/2013,14
GC4R4W3,2.5,4,10/20/2013,6
GC4QMKX,1.5,2.5,10/20/2013,1
GC4QM3R,1,1.5,10/20/2013,0
GC4MN3T,2.5,4,10/20/2013,7
GC4R5EK,3,3.5,10/19/2013,2
GC4QHYF,2.5,2,10/19/2013,1
GC4QHNA,1.5,1.5,10/19/2013,1
GC4QHFH,1.5,1.5,10/19/2013,2
GC4QH85,3.5,1.5,10/19/2013,11
GC4QV9J,3.5,4,10/18/2013,0
GC4QG1J,2,2,10/18/2013,2
GC4QG1A,2,2,10/18/2013,1
GC4QG10,2,2,10/18/2013,1
GC4QG0Q,2,2,10/18/2013,1
GC4QG0J,2,2,10/18/2013,1
GC4QG0D,2,2,10/18/2013,1
GC4QG08,2,2,10/18/2013,1
GC4QG00,2,2,10/18/2013,0
GC4QFZJ,2,2,10/18/2013,2
GC4QFZE,2,2,10/18/2013,1
GC4QFZ2,2,2,10/18/2013,1
GC4QFZ1,2.5,2,10/18/2013,5
GC4QFYN,2,2,10/18/2013,2
GC4QFYE,2,2,10/18/2013,1
GC4QFY4,2,2,10/18/2013,1
GC4QFXW,2,2,10/18/2013,2
GC4QFTF,2,2,10/18/2013,2
GC4QFT6,2,2,10/18/2013,2
GC4QEEQ,2,3.5,10/17/2013,0
GC4QEBY,2.5,2.5,10/17/2013,9
GC4KYTQ,2.5,1,10/17/2013,95
GC4QCXM,1.5,1.5,10/16/2013,2
GC4QCDP,1.5,2,10/16/2013,8
GC4QCD3,2,2,10/16/2013,0
GC4QCG1,2,2.5,10/15/2013,1
GC4QB16,2,3.5,10/15/2013,0
GC4QAYB,1,2,10/15/2013,0
GC4QA9R,1.5,4,10/15/2013,0
GC4QE5R,1,1.5,10/14/2013,20
GC4QAX6,2,3,10/14/2013,1
GC4Q90F,1.5,2,10/14/2013,0
GC4862X,4,2,10/14/2013,7
GC4RQV4,2,3.5,10/13/2013,2
GC4RQTX,2,3,10/13/2013,0
GC4RQTQ,2,3,10/13/2013,1
GC4Q6JC,3,1.5,10/13/2013,2
GC4Q4FK,2.5,2.5,10/12/2013,4
GC4Q4CB,2,1.5,10/12/2013,11
GC4Q4AY,1.5,2,10/12/2013,1
GC4Q469,2,2.5,10/12/2013,0
GC4QAMC,2.5,3.5,10/11/2013,1
GC4QAHR,3,2,10/11/2013,2
GC4Q89C,2,2.5,10/11/2013,0
GC4Q2DX,1.5,1.5,10/11/2013,1
GC4PZ94,1.5,4,10/9/2013,1
GC4PVCQ,1.5,1,10/7/2013,0
GC4PMZZ,2,2,10/5/2013,2
GC4PMY2,2,2,10/5/2013,1
GC4NQT1,4,2,10/5/2013,11
GC4PHQ1,1.5,1.5,10/3/2013,0
GC4PHPX,1.5,1.5,10/3/2013,0
GC4PET0,3,2.5,10/1/2013,4
GC4PE7R,3.5,2.5,10/1/2013,1
GC4PE73,2.5,3.5,10/1/2013,3
GC4F5EV,1.5,2.5,10/1/2013,1
GC4PC9V,1.5,1.5,9/30/2013,1
GC4PC6J,1.5,2,9/30/2013,1
GC4PCK9,1.5,2,9/28/2013,0
GC4P8NT,2.5,2,9/28/2013,2
GC4P7TK,1,3,9/28/2013,6
GC4NPM4,2,2,9/28/2013,1
GC4P4TW,1.5,1.5,9/27/2013,0
GC4P26V,2,2,9/25/2013,3
GC4P26P,2,2,9/25/2013,6
GC4P26A,2,2,9/25/2013,13
GC4P266,1.5,2,9/25/2013,6
GC4P25M,2,2,9/25/2013,28
GC4P0M8,1.5,3,9/24/2013,3
GC1VP7V,1.5,1.5,9/23/2013,12
GC4NT6F,2.5,2,9/21/2013,1
GC4NT66,2.5,2,9/21/2013,1
GC4NT5Z,2.5,2,9/21/2013,1
GC4NT5W,2.5,2,9/21/2013,1
GC4NT5N,2.5,2,9/21/2013,1
GC4NT0T,1.5,1.5,9/21/2013,0
GC4NT0H,1.5,1.5,9/21/2013,0
GC4NT09,1.5,1.5,9/21/2013,1
GC4NT00,1.5,1.5,9/21/2013,0
GC4NRXD,2,4,9/21/2013,1
GC4NRH0,1.5,1.5,9/21/2013,1
GC4NRG9,1.5,1.5,9/21/2013,0
GC4NRFG,1.5,1.5,9/21/2013,0
GC4NRF8,1.5,1.5,9/21/2013,1
GC4NREY,1.5,1.5,9/21/2013,1
GC4NREJ,1.5,1.5,9/21/2013,1
GC4P7MT,1,4,9/20/2013,2
GC4NWQW,2,3.5,9/20/2013,0
GC4NPCX,3,2,9/20/2013,3
GC4NN2R,4.5,5,9/19/2013,1
GC4NG56,3.5,2,9/16/2013,1
GC4P0Q5,3.5,3.5,9/15/2013,3
GC4NE7K,2.5,3.5,9/15/2013,4
GC4NE7A,1.5,3,9/15/2013,2
GC4NKF9,2,4,9/14/2013,1
GC4NETQ,1.5,1.5,9/14/2013,0
GC4NB8R,2.5,1,9/14/2013,0
GC4NAMA,3,1.5,9/14/2013,2
GC4NAD3,4,4.5,9/14/2013,3
GC4N9E9,1.5,2,9/13/2013,3
GC4N9DJ,2,2,9/13/2013,0
GC4N922,2.5,2,9/13/2013,3
GC4N3YF,2,2,9/13/2013,9
GC4N7KD,3,1.5,9/12/2013,0
GC4N7D3,2,3,9/12/2013,1
GC4N6ZR,2,2,9/12/2013,0
GC4N6XH,2.5,2.5,9/12/2013,0
GC4N6W0,2,3,9/12/2013,0
GC4N63F,4,1.5,9/12/2013,1
GC4KXRB,2,1,9/12/2013,24
GC4N5H7,1.5,1.5,9/11/2013,1
GC4N5FC,2,4.5,9/11/2013,0
GC4N4E2,1.5,1.5,9/11/2013,3
GC4N7K7,2.5,3,9/10/2013,1
GC4N2QR,2,2,9/10/2013,10
GC4N20W,1,1,9/9/2013,8
GC4N1V3,2,2,9/9/2013,3
GC4N1PQ,2,2,9/9/2013,1
GC510CW,1,1.5,9/8/2013,1
GC4MXH3,1.5,1.5,9/8/2013,2
GC4MRZ8,4,2,9/6/2013,0
GC4MRWM,2,1.5,9/6/2013,0
GC4MRNN,2,2,9/6/2013,0
GC4MRN5,2,2,9/6/2013,0
GC4MMQX,2,4.5,9/4/2013,0
GC4MMCY,2.5,2,9/4/2013,11
GC4MMB6,2,2.5,9/4/2013,1
GC4MMA5,1.5,2.5,9/4/2013,0
GC4MK24,1.5,4,9/3/2013,1
GC4MJ3E,2,2,9/3/2013,0
GC4MJ32,2,2,9/3/2013,1
GC4MJ29,2,2,9/3/2013,0
GC4MHBD,2,2,9/2/2013,0
GC4MHAW,2,2,9/2/2013,0
GC4MHA3,2,2,9/2/2013,1
GC4MH9M,2,2,9/2/2013,0
GC4MH97,2,2,9/2/2013,1
GC4MH8K,2,2,9/2/2013,3
GC4MGFB,5,3,9/2/2013,9
GC4MG99,1.5,1,9/2/2013,9
GC4MFME,3.5,2.5,9/2/2013,1
GC4MK30,3,3,9/1/2013,1
GC4MHF5,4,4,9/1/2013,0
GC4MF7Z,1.5,3,9/1/2013,2
GC4MF76,1.5,3,9/1/2013,2
GC4MEAH,1.5,3,9/1/2013,7
GC4ME8Z,4.5,3.5,9/1/2013,3
GC4ME8T,4,3.5,9/1/2013,2
GC4ME06,2,2,9/1/2013,0
GC4MD0J,2,4,9/1/2013,1
GC4MCXX,2,4,9/1/2013,1
GC4MCV0,2,4,9/1/2013,1
GC4MM5B,2,2,8/31/2013,1
GC4ME8K,3,4,8/31/2013,2
GC4MAWN,2,2,8/31/2013,2
GC4MA9K,1.5,2,8/31/2013,0
GC4M9M7,1.5,1,8/31/2013,25
GC4M8QV,1.5,1.5,8/31/2013,3
GC4K77Y,3,3,8/31/2013,2
GC4MT4J,1.5,2,8/30/2013,1
GC4M887,1.5,1.5,8/30/2013,0
GC4M87W,1.5,1.5,8/30/2013,0
GC4M87M,1.5,1.5,8/30/2013,0
GC4M87D,1.5,1.5,8/30/2013,0
GC4M875,1.5,1.5,8/30/2013,0
GC4M86X,1.5,1.5,8/30/2013,0
GC4M86F,1.5,1.5,8/30/2013,0
GC4M861,2,2.5,8/30/2013,1
GC4MNCW,1,1.5,8/29/2013,14
GC4M63D,1.5,1.5,8/29/2013,1
GC4M2YC,2.5,2,8/28/2013,2
GC4KPPF,2,1.5,8/28/2013,3
GC4M1N3,1.5,1.5,8/27/2013,0
GC4M1N0,1,1,8/27/2013,0
GC4M1MW,2.5,2,8/27/2013,0
GC4M0Q1,1.5,1.5,8/27/2013,0
GC4KZQT,5,4.5,8/27/2013,25
GC4KZK0,2,2,8/26/2013,1
GC4KZ9Q,3,1.5,8/26/2013,31
GC4KXJA,2.5,3.5,8/26/2013,2
GC4KXHR,2.5,3.5,8/26/2013,1
GC4KX1Y,3,2,8/26/2013,6
GC4KW2W,2,2.5,8/25/2013,2
GC4KTMM,1.5,2.5,8/25/2013,1
GC4KTHY,1.5,1.5,8/25/2013,3
GC4KR8F,1.5,1.5,8/25/2013,0
GC4M45P,1.5,1.5,8/24/2013,0
GC4KREP,1,1,8/24/2013,9
GC4KR1M,1.5,3.5,8/24/2013,0
GC4KR1C,1.5,3.5,8/24/2013,0
GC4KR18,1.5,3.5,8/24/2013,0
GC4KR0C,1.5,1.5,8/24/2013,0
GC4KQK6,3,3,8/24/2013,3
GC4KNQK,1.5,1.5,8/24/2013,14
GC4KQHJ,3,3,8/23/2013,3
GC4KP0H,1.5,1.5,8/23/2013,0
GC4KMQ8,1,1,8/23/2013,0
GC4KKDY,1.5,1.5,8/23/2013,2
GC4KK6V,1.5,2,8/22/2013,0
GC4KK6F,1.5,1.5,8/22/2013,0
GC4KJXF,3,2,8/22/2013,0
GC4KJX8,3,2,8/22/2013,0
GC4KJWW,3,2,8/22/2013,0
GC4KJWM,3.5,2,8/22/2013,0
GC4KJWK,3.5,2,8/22/2013,0
GC4KJEV,2,2.5,8/22/2013,3
GC4KJ8D,2,3.5,8/22/2013,3
GC4KH7A,1.5,1.5,8/22/2013,0
GC4KH3Y,2.5,3,8/21/2013,2
GC4KZ58,2,2,8/20/2013,1
GC4KEDW,1.5,1.5,8/20/2013,0
GC4KE1D,1.5,1.5,8/20/2013,3
GC4KE15,2.5,1.5,8/20/2013,1
GC4KE0M,1.5,1.5,8/20/2013,0
GC4KDYP,2,1.5,8/20/2013,3
GC4KCAA,2,2,8/20/2013,0
GC4KCA7,2,2,8/20/2013,0
GC4KAHQ,1.5,1.5,8/19/2013,0
GC4KA6W,4.5,1.5,8/19/2013,2
GC4Q7TC,2,2.5,8/18/2013,0
GC4KGWN,3,3.5,8/18/2013,10
GC4K8KK,3,3.5,8/18/2013,1
GC4K6CV,2,3,8/18/2013,0
GC4KZQ7,2.5,2.5,8/17/2013,1
GC4KH56,2,4.5,8/17/2013,2
GC4K9HE,2,3,8/17/2013,1
GC4K6PT,3,4,8/17/2013,3
GC4K4YT,3.5,3.5,8/17/2013,3
GC4K4N2,2,1.5,8/17/2013,146
GC4K4K6,2.5,2,8/17/2013,6
GC4K4A2,1.5,2,8/17/2013,2
GC4K49H,1.5,2.5,8/17/2013,5
GC4K2F6,1.5,1.5,8/17/2013,1
GC4K2E2,1.5,1.5,8/16/2013,6
GC4K19V,2.5,3.5,8/16/2013,8
GC4JXB4,2,1.5,8/16/2013,4
GC4K001,4.5,1.5,8/15/2013,7
GC4JZXE,3.5,2.5,8/15/2013,8
GC4JZRJ,1.5,1.5,8/15/2013,3
GC4JZR5,1.5,5,8/15/2013,2
GC4JZR0,1.5,5,8/15/2013,2
GC4JZQY,1.5,5,8/15/2013,2
GC4JZQP,1.5,5,8/15/2013,1
GC4JZQF,1.5,5,8/15/2013,2
GC4JZQC,1.5,5,8/15/2013,2
GC4JZQ0,1.5,5,8/15/2013,3
GC4JZPZ,1.5,5,8/15/2013,4
GC4JZPT,1.5,5,8/15/2013,2
GC4JZPH,1.5,5,8/15/2013,3
GC4JZP9,1.5,5,8/15/2013,2
GC4JZD6,2,2,8/15/2013,1
GC4JZCG,1.5,1.5,8/15/2013,2
GC4JZBY,1.5,2.5,8/15/2013,1
GC4JYM2,1.5,1.5,8/15/2013,6
GC4JY1X,1,1,8/15/2013,1
GC4JWNZ,1.5,1.5,8/15/2013,0
GC4KRMH,2,2,8/14/2013,0
GC4JX3G,2.5,1.5,8/14/2013,0
GC4JVTH,2.5,2,8/14/2013,1
GC4JVP6,1.5,1.5,8/14/2013,0
GC4JVNT,3.5,1.5,8/14/2013,0
GC4JVHT,2.5,3,8/14/2013,1
GC4JVHR,1.5,1.5,8/14/2013,0
GC4JVHJ,1.5,1.5,8/14/2013,1
GC4JVHA,1.5,1.5,8/14/2013,0
GC4K3M1,3,2.5,8/13/2013,0
GC4K3K5,1.5,2.5,8/13/2013,1
GC4JT8X,1.5,1.5,8/13/2013,10
GC4JR7A,1.5,1.5,8/13/2013,0
GC4JR71,1.5,1.5,8/13/2013,0
GC4JR6R,1.5,1.5,8/13/2013,1
GC4JR6F,1.5,1.5,8/13/2013,0
GC4K7J7,3,4.5,8/12/2013,0
GC4K14T,2.5,2.5,8/12/2013,1
GC4JQ29,2.5,1.5,8/12/2013,3
GC4JPXW,1.5,1.5,8/12/2013,0
GC4JPX4,1.5,1.5,8/12/2013,1
GC4JP4B,1.5,1.5,8/12/2013,0
GC4JP34,1.5,1.5,8/12/2013,0
GC4JP27,1.5,1.5,8/12/2013,0
GC4KCYW,3,2,8/11/2013,4
GC4K1XW,2.5,3.5,8/11/2013,0
GC4JKV9,1.5,1.5,8/11/2013,0
GC4JKD8,2,3,8/11/2013,1
GC4JJQZ,3,3.5,8/11/2013,6
GC4JJ6R,2,2,8/11/2013,6
GC4JJ4X,2,2,8/11/2013,1
GC4JJ3J,2,2,8/11/2013,7
GC4JGYA,1.5,1.5,8/11/2013,0
GC4MCVN,1,2,8/10/2013,3
GC4JR0R,2,3,8/10/2013,0
GC4JKF6,2,2,8/10/2013,3
GC4JGJB,1.5,1.5,8/10/2013,0
GC4JGJ3,1.5,1.5,8/10/2013,0
GC4JGJ0,1.5,1.5,8/10/2013,0
GC4JGHT,1.5,1.5,8/10/2013,0
GC4JGHJ,1.5,1.5,8/10/2013,0
GC4JGA0,1.5,1.5,8/10/2013,0
GC4JG9P,1.5,2,8/10/2013,0
GC4JG96,1.5,1.5,8/10/2013,0
GC4JG8X,1.5,1.5,8/10/2013,0
GC4JG37,3.5,3.5,8/10/2013,3
GC4JFYJ,2,1.5,8/10/2013,11
GC4JFB4,2,2,8/10/2013,0
GC4K1X2,2,2,8/9/2013,1
GC4JDHC,1.5,1.5,8/9/2013,1
GC4JDDJ,1.5,1.5,8/9/2013,1
GC4K1W1,2.5,3,8/8/2013,0
GC4JBDB,1.5,1.5,8/8/2013,6
GC4JBA4,1.5,1.5,8/8/2013,4
GC4JB5N,1.5,1.5,8/8/2013,2
GC4JB55,1.5,1.5,8/8/2013,1
GC4JB4P,1.5,1.5,8/8/2013,0
GC4JA4E,4.5,2,8/8/2013,23
GC4J9MM,2.5,1.5,8/8/2013,5
GC4J8MK,2,1.5,8/8/2013,0
GC4J88V,2.5,2.5,8/7/2013,0
GC4J88N,2.5,2,8/7/2013,0
GC4J88H,2.5,2.5,8/7/2013,0
GC4J88C,2.5,2.5,8/7/2013,0
GC4J88B,2.5,2.5,8/7/2013,0
GC4J884,2.5,2.5,8/7/2013,0
GC4J87Z,2.5,2.5,8/7/2013,0
GC4J87M,2.5,2.5,8/7/2013,0
GC4J87B,2.5,2.5,8/7/2013,0
GC4J876,2.5,2.5,8/7/2013,0
GC4J873,2,1.5,8/7/2013,0
GC4J86X,2,2,8/7/2013,0
GC4J86T,2,2.5,8/7/2013,0
GC4J86N,2.5,2.5,8/7/2013,0
GC4J86H,2.5,2.5,8/7/2013,0
GC4J86G,2,3.5,8/7/2013,1
GC4J86B,2.5,2.5,8/7/2013,0
GC4J864,2.5,2.5,8/7/2013,1
GC4J85V,2.5,2.5,8/7/2013,4
GC4J85M,2.5,2.5,8/7/2013,0
GC4J85B,2.5,2.5,8/7/2013,0
GC4J858,2.5,2.5,8/7/2013,0
GC4J850,2.5,2.5,8/7/2013,0
GC4J84V,2.5,2.5,8/7/2013,0
GC4J84N,2.5,2.5,8/7/2013,0
GC4J84M,2.5,2.5,8/7/2013,0
GC4J84J,2.5,2.5,8/7/2013,0
GC4J849,2.5,2.5,8/7/2013,0
GC4J847,2.5,2.5,8/7/2013,0
GC4J843,2.5,2.5,8/7/2013,0
GC4J83Y,2.5,2.5,8/7/2013,0
GC4J83Q,2.5,2.5,8/7/2013,2
GC4J83B,4.5,2.5,8/7/2013,7
GC4J836,3,2.5,8/7/2013,2
GC4J7EB,1,1.5,8/7/2013,2
GC4J781,1.5,1.5,8/7/2013,0
GC4J5MN,2,1.5,8/7/2013,1
GC4XRWG,2,4.5,8/6/2013,1
GC4J695,1.5,1.5,8/6/2013,0
GC4J691,2,3,8/6/2013,0
GC4J68N,2,3,8/6/2013,1
GC4J62X,1.5,1.5,8/6/2013,1
GC4J62A,1.5,1.5,8/6/2013,0
GC4J622,1.5,1.5,8/6/2013,1
GC4J4QW,3.5,4,8/6/2013,0
GC4J4QQ,3,3,8/6/2013,3
GC4J2QR,1.5,2,8/6/2013,1
GC4J3J9,2,2.5,8/5/2013,0
GC4J3BP,2,2.5,8/5/2013,5
GC4J3AQ,2,1,8/5/2013,0
GC4J3A8,2,2.5,8/5/2013,4
GC4HXB5,1.5,1.5,8/3/2013,1
GC4HXB0,1.5,1.5,8/3/2013,2
GC4HX4A,2,1.5,8/3/2013,0
GC4HX1P,1,3,8/3/2013,0
GC4HWPA,3,3.5,8/3/2013,0
GC4HW20,2.5,2,8/3/2013,0
GC4HVR6,1.5,1.5,8/3/2013,1
GC4HVQ7,2.5,2,8/3/2013,0
GC4HVPE,2.5,2,8/3/2013,0
GC4HVM5,2.5,2,8/3/2013,0
GC4HVKT,2.5,2,8/3/2013,0
GC4HVK7,2.5,2,8/3/2013,0
GC4HVG8,1.5,2.5,8/3/2013,1
GC4JPFG,1.5,3.5,8/2/2013,0
GC4HW2R,2,2.5,8/2/2013,0
GC4HTFW,2.5,3,8/2/2013,3
GC4HTF6,2,1.5,8/2/2013,2
GC4HRP6,2,2,8/2/2013,0
GC4HRME,2.5,2.5,8/2/2013,1
GC4HRK2,2,2,8/2/2013,0
GC4HPWB,2,1.5,8/1/2013,0
GC4HPRT,3,3,8/1/2013,0
GC4HPQT,2,1.5,8/1/2013,0
GC4HN1E,2.5,2.5,8/1/2013,0
GC4HN1C,2.5,2.5,8/1/2013,0
GC4HN1B,2.5,2.5,8/1/2013,0
GC4HN18,2.5,2.5,8/1/2013,0
GC4HN17,2.5,2.5,8/1/2013,0
GC4HN15,2.5,2.5,8/1/2013,0
GC4HN12,2.5,2.5,8/1/2013,0
GC4HN10,2.5,2.5,8/1/2013,0
GC4HN0W,2.5,2.5,8/1/2013,0
GC4HN0V,2.5,2.5,8/1/2013,0
GC4HN0R,2.5,2.5,8/1/2013,0
GC4HN0P,2.5,2.5,8/1/2013,0
GC4HN0M,2.5,2.5,8/1/2013,0
GC4HN0G,2.5,2.5,8/1/2013,0
